311,3874
312,3585
313,3685
314,3537
315,3507
316,3498
317,3542
318,3485
319,3583
320,3492
321,3494
322,3376
323,3664
324,3442
325,3366
326,3390
327,3429
328,3294
329,3458
330,3344
331,3306
332,3239
333,3379
334,3266
335,3306
336,3144
337,3217
338,3352
339,3261
340,3138
341,3331
342,3220
343,3317
344,3277
345,3352
346,3292
347,3468
348,3196
349,3244
350,3288
351,3380
352,3315
353,3375
354,3306
355,3335
356,3281
357,3320
358,3398
359,3616
360,3391
361,3480
362,3465
363,3491
364,3638
365,3596
366,3642
367,3361
368,3497
369,3521
370,3684
371,3778
372,3745
373,3582
374,3778
375,3794
376,3885
377,4077
378,4023
379,3927
380,3946
381,4172
382,4229
383,4267
384,4154
385,4250
386,4226
387,4177
388,4279
389,4455
390,4406
391,4277
392,4385
393,4371
394,4410
395,4600
396,4263
397,4249
398,4156
399,4239
400,4187
401,4191
402,4261
403,4235
404,4018
405,4189
406,4092
407,4135
408,3926
409,4073
410,4027
411,4016
412,4096
413,4074
414,4032
415,3962
416,3893
417,3910
418,3876
419,4058
420,3768
421,3744
422,3658
423,3487
424,3511
425,3588
426,3492
427,3250
428,3265
429,3427
430,3289
431,3310
432,3153
433,3130
434,2916
435,2962
436,3048
437,2907
438,2764
439,2910
440,2735
441,2818
442,2820
443,2912
444,2676
445,2542
446,2470
447,2483
448,2496
449,2527
450,2495
451,2383
452,2525
453,2490
454,2366
455,2438
456,2280
457,2323
458,2341
459,2309
460,2305
461,2312
462,2312
463,2246
464,2300
465,2251
466,2250
467,2393
468,2143
469,2108
470,2139
471,2171
472,2273
473,2193
474,2173
475,2236
476,2213
477,2199
478,2228
479,2355
480,2048
481,2189
482,2177
483,2164
484,2131
485,2225
486,2124
487,2210
488,2172
489,2238
490,2284
491,2353
492,2193
493,2227
494,2236
495,2265
496,2328
497,2405
498,2345
499,2413
500,2323
501,2386
502,2472
503,2556
504,2459
505,2506
506,2482
507,2486
508,2510
509,2625
510,2567
511,2638
512,2593
513,2686
514,2806
515,2942
516,2806
517,2796
518,2981
519,2883
520,3022
521,2996
522,3026
523,2982
524,3171
525,3097
526,3159
527,3445
528,3471
529,3278
530,3469
531,3608
532,3731
533,3893
534,3932
535,4278
536,4542
537,5422
538,6850
539,4804
540,4411
541,4315
542,4779
543,4690
544,4262
545,5102
546,4466
547,4342
548,4482
549,4402
550,4297
551,4635
552,4188
553,4065
554,4393
555,5167
556,4730
557,4793
558,5377
559,6598
560,6678
561,5877
562,4347
563,4492
564,4790
565,4728
566,5447
567,4620
568,4159
569,4329
570,4603
571,4421
572,4599
573,4811
574,5570
575,5488
576,4291
577,4464
578,4337
579,4219
580,4476
581,4692
582,4543
583,4590
584,4070
585,4245
586,4035
587,4210
588,3918
589,3830
590,3838
591,3657
592,3562
593,3704
594,3578
595,3736
596,3553
597,3684
598,3602
599,3606
600,3526
601,3480
602,3456
603,3447
604,3474
605,3571
606,3424
607,3544
608,3467
609,3501
610,3526
611,3786
612,3666
613,3759
614,3430
615,3578
616,3262
617,3272
618,3291
619,3295
620,3431
621,3400
622,3377
623,3436
624,3397
625,3328
626,3511
627,3347
628,3206
629,3457
630,3425
631,3355
632,3370
633,3275
634,3279
635,3431
636,3455
637,3368
638,3481
639,3481
640,3375
641,3437
642,3388
643,3553
644,3479
645,3596
646,3556
647,3738
648,3738
649,3858
650,3681
651,3521
652,3593
653,3719
654,3880
655,3630
656,3643
657,3642
658,3557
659,3787
660,3806
661,3782
662,3858
663,3789
664,3820
665,4026
666,3867
667,3857
668,3828
669,3891
670,3831
671,4295
672,4260
673,4096
674,4059
675,4100
676,4244
677,4171
678,4229
679,4194
680,4308
681,4323
682,4262
683,4524
684,4287
685,4227
686,4067
687,4202
688,4089
689,4230
690,4136
691,4012
692,4096
693,4048
694,3993
695,4204
696,4018
697,3830
698,3784
699,3831
700,3839
701,3826
702,3729
703,3700
704,3715
705,3685
706,3544
707,3711
708,3460
709,3403
710,3443
711,3317
712,3229
713,3255
714,3220
715,3203
716,3174
717,3068
718,3171
719,3259
720,2989
721,2937
722,2975
723,2858
724,2890
725,2828
726,2803
727,2747
728,2841
729,2789
730,2783
731,2906
732,2652
733,2597
734,2392
735,2570
736,2489
737,2442
738,2416
739,2532
740,2284
741,2483
742,2380
743,2480
744,2305
745,2347
746,2283
747,2350
748,2258
749,2431
750,2308
751,2258
752,2302
753,2259
754,2349
755,2395
756,2316
757,2211
758,2276
759,2355
760,2351
761,2477
762,2431
763,2399
764,2422
765,2570
766,2536
767,2644
768,2351
769,2356
770,2376
771,2440
772,2306
773,2502
774,2461
775,2461
776,2493
777,2519
778,2491
779,2710
780,2588
781,2599
782,2547
783,2635
784,2753
785,2817
786,2703
787,2787
788,2840
789,2816
790,2972
791,3125
792,2905
793,3006
794,3068
795,3139
796,3286
797,3509
798,3636
799,3806
800,3365
801,3349
802,3485
803,3611
804,3380
805,3337
806,3468
807,3368
808,3542
809,3550
810,3575
811,3346
812,3443
813,3625
814,3690
815,3776
816,3591
817,3633
818,3641
819,3710
820,3701
821,3785
822,3664
823,3584
824,3798
825,3694
826,3807
827,3928
828,3686
829,3596
830,3586
831,3718
832,3633
833,3634
834,3554
835,3610
836,3681
837,3719
838,3555
839,3791
840,3504
841,3557
842,3519
843,3572
844,3697
845,3608
846,3466
847,3710
848,3483
849,3428
850,3570
851,3579
852,3476
853,3468
854,3362
855,3476
856,3380
857,3489
858,3353
859,3309
860,3321
861,3389
862,3481
863,3570
864,3538
865,3477
866,3488
867,3518
868,3462
869,3448
870,3424
871,3334
872,3367
873,3337
874,3369
875,3518
876,3365
877,3290
878,3202
879,3214
880,3139
881,3212
882,3096
883,3034
884,2994
885,3162
886,3053
887,3260
888,2990
889,2989
890,2992
891,3032
892,3006
893,3175
894,3075
895,2993
896,3063
897,3075
898,2979
899,3130
900,3006
901,2926
902,2993
903,2928
904,2887
905,3061
906,3012
907,2967
908,2951
909,2991
910,3058
911,3249
912,3080
913,2924
914,3003
915,3155
916,3152
917,3251
918,3174
919,3211
920,3169
921,3201
922,3107
923,3306
924,3196
925,3231
926,3338
927,3280
928,3263
929,3369
930,3483
931,3427
932,3530
933,3674
934,3390
935,3662
936,3520
937,3555
938,3493
939,3755
940,3623
941,3787
942,3671
943,3843
944,3751
945,3866
946,4020
947,4111
948,3973
949,4117
950,4072
951,4007
952,3911
953,4154
954,4031
955,4159
956,4216
957,4302
958,4263
959,4245
960,4193
961,4337
962,4104
963,4132
964,4230
965,4352
966,4266
967,4296
968,4217
969,4364
970,4352
971,4612
972,4178
973,4150
974,4183
975,4000
976,4140
977,3895
978,4055
979,3769
980,3911
981,3893
982,3876
983,3862
984,3676
985,3720
986,3746
987,3584
988,3545
989,3674
990,3487
991,3595
992,3503
993,3474
994,3495
995,3406
996,3177
997,3316
998,3196
999,3117
1000,3124
1001,3185
1002,3040
1003,3004
1004,2864
1005,2918
1006,2977
1007,3022
1008,2671
1009,2663
1010,2600
1011,2618
1012,2678
1013,2688
1014,2644
1015,2636
1016,2573
1017,2494
1018,2649
1019,2611
1020,2564
1021,2346
1022,2306
1023,2317
1024,2338
1025,2368
1026,2355
1027,2340
1028,2273
1029,2356
1030,2343
1031,2438
1032,2383
1033,2277
1034,2319
1035,2325
1036,2157
1037,2266
1038,2165
1039,2293
1040,2214
1041,2245
1042,2227
1043,2351
1044,2232
1045,2167
1046,2223
1047,2217
1048,2252
1049,2359
1050,2164
1051,2221
1052,2346
1053,2257
1054,2247
1055,2434
1056,2208
1057,2174
1058,2240
1059,2116
1060,2186
1061,2264
1062,2297
1063,2296
1064,2323
1065,2356
1066,2328
1067,2566
1068,2357
1069,2306
1070,2314
1071,2387
1072,2379
1073,2469
1074,2396
1075,2512
1076,2570
1077,2599
1078,2628
1079,2848
1080,2704
1081,2716
1082,2706
1083,2829
1084,2781
1085,2980
1086,2904
1087,2923
1088,2984
1089,3090
1090,3110
1091,3171
1092,3060
1093,3092
1094,3140
1095,3224
1096,3191
1097,3274
1098,3193
1099,3255
1100,3197
1101,3351
1102,3391
1103,3602
1104,3421
1105,3414
1106,3472
1107,3473
1108,3599
1109,3723
1110,3489
1111,3725
1112,3671
1113,3620
1114,3729
1115,4005
1116,3691
1117,3707
1118,3654
1119,3653
1120,3728
1121,3832
1122,3784
1123,3805
1124,3805
1125,3765
1126,3752
1127,4118
1128,4022
1129,3736
1130,3580
1131,3613
1132,3573
1133,3714
1134,3601
1135,3698
1136,3667
1137,3756
1138,3724
1139,3848
1140,3693
1141,3642
1142,3576
1143,3676
1144,3487
1145,3669
1146,3692
1147,3625
1148,3690
1149,3623
1150,3692
1151,3932
1152,3608
1153,3646
1154,3694
1155,3697
1156,3674
1157,3798
1158,3748
1159,3740
1160,3662
1161,3864
1162,3734
1163,3892
1164,3573
1165,3450
1166,3517
1167,3463
1168,3422
1169,3488
1170,3423
1171,3532
1172,3427
1173,3449
1174,3418
1175,3647
1176,3394
1177,3388
1178,3410
1179,3261
1180,3437
1181,3443
1182,3496
1183,3473
1184,3467
1185,3381
1186,3336
1187,3544
1188,3336
1189,3245
1190,3122
1191,3200
1192,3280
1193,3290
1194,3180
1195,3193
1196,3298
1197,3219
1198,3362
1199,3425
1200,3269
1201,3268
1202,3307
1203,3350
1204,3481
1205,2903
1206,3391
1207,3366
1208,3385
1209,3405
1210,3309
1211,3569
1212,3487
1213,3469
1214,3492
1215,3455
1216,3513
1217,3653
1218,3423
1219,3490
1220,3528
1221,3701
1222,3612
1223,3853
1224,3692
1225,3764
1226,3655
1227,3790
1228,3797
1229,4072
1230,3855
1231,4026
1232,4011
1233,4017
1234,4146
1235,4198
1236,4222
1237,4027
1238,4166
1239,4090
1240,4289
1241,4409
1242,4236
1243,4368
1244,4294
1245,4326
1246,4423
1247,4640
1248,4307
1249,4438
1250,4645
1251,4552
1252,4500
1253,4621
1254,4497
1255,4469
1256,4428
1257,4553
1258,4549
1259,4642
1260,4414
1261,4361
1262,4291
1263,4351
1264,4361
1265,4345
1266,4379
1267,4217
1268,4341
1269,4361
1270,4096
1271,4564
1272,4119
1273,4120
1274,4073
1275,4131
1276,3980
1277,3978
1278,3955
1279,3933
1280,3827
1281,3791
1282,3843
1283,3879
1284,3703
1285,3621
1286,3648
1287,3519
1288,3681
1289,3483
1290,3360
1291,3345
1292,3250
1293,3264
1294,3237
1295,3310
1296,3039
1297,3103
1298,3034
1299,3252
1300,3089
1301,2995
1302,3022
1303,2859
1304,2930
1305,2962
1306,2899
1307,2991
1308,2819
1309,2682
1310,2656
1311,2615
1312,2570
1313,2546
1314,2551
1315,2416
1316,2388
1317,2438
1318,2371
1319,2637
1320,2426
1321,2381
1322,2358
1323,2310
1324,2294
1325,2306
1326,2307
1327,2264
1328,2413
1329,2387
1330,2295
1331,2397
1332,2281
1333,2239
1334,2258
1335,2280
1336,2269
1337,2339
1338,2328
1339,2234
1340,2147
1341,2270
1342,2288
1343,2360
1344,2273
1345,2221
1346,2232
1347,2324
1348,2332
1349,2298
1350,2250
1351,2299
1352,2242
1353,2318
1354,2303
1355,2364
1356,2285
1357,2407
1358,2397
1359,2441
1360,2459
1361,2542
1362,2500
1363,2552
1364,2588
1365,2698
1366,2629
1367,2696
1368,2625
1369,2621
1370,2666
1371,2621
1372,2567
1373,2766
1374,2664
1375,2836
1376,2828
1377,2879
1378,2964
1379,3072
1380,2899
1381,2979
1382,2973
1383,3026
1384,3029
1385,3141
1386,3202
1387,3204
1388,3332
1389,3439
1390,3359
1391,3722
1392,3577
1393,3718
1394,3697
1395,3686
1396,3698
1397,3733
1398,3720
1399,3714
1400,3760
1401,3755
1402,3824
1403,3976
1404,3617
1405,3566
1406,3617
1407,3681
1408,3646
1409,3789
1410,3675
1411,3594
1412,3620
1413,3714
1414,3767
1415,4003
1416,3659
1417,3700
1418,3711
1419,3796
1420,3773
1421,3901
1422,3784
1423,3813
1424,3868
1425,3815
1426,3680
1427,3817
1428,3660
1429,3654
1430,3727
1431,3770
1432,3814
1433,3832
1434,3628
1435,3832
1436,3776
1437,3720
1438,3701
1439,4010
1440,3849
1441,3770
1442,3761
1443,3817
1444,3759
1445,3875
1446,3805
1447,3851
1448,4047
1449,3986
1450,3922
1451,4112
1452,3890
1453,3770
1454,3862
1455,3843
1456,3735
1457,3752
1458,3703
1459,3734
1460,3692
1461,3570
1462,3627
1463,3695
1464,3526
1465,3571
1466,3581
1467,3589
1468,3543
1469,3601
1470,3430
1471,3561
1472,3486
1473,3544
1474,3372
1475,3607
1476,3430
1477,3417
1478,3428
1479,3402
1480,3434
1481,3536
1482,3454
1483,3298
1484,3209
1485,3220
1486,3305
1487,3489
1488,3233
1489,3260
1490,3323
1491,3283
1492,3315
1493,3295
1494,3230
1495,3224
1496,3323
1497,3326
1498,3293
1499,3501
1500,3436
1501,3325
1502,3403
1503,3396
1504,3407
1505,3516
1506,3498
1507,3364
1508,3540
1509,3378
1510,3441
1511,3710
1512,3615
1513,3550
1514,3574
1515,3737
1516,3671
1517,3768
1518,3780
1519,3725
1520,3771
1521,3836
1522,4010
1523,4193
1524,3878
1525,3946
1526,3914
1527,4013
1528,4047
1529,4209
1530,4034
1531,4124
1532,4243
1533,4328
1534,4311
1535,4268
1536,4165
1537,4273
1538,4305
1539,4299
1540,4377
1541,4345
1542,4238
1543,4401
1544,4399
1545,4234
1546,4424
1547,4690
1548,4397
1549,4288
1550,4382
1551,4289
1552,4391
1553,4329
1554,4362
1555,4426
1556,4193
1557,4184
1558,4188
1559,4266
1560,4081
1561,4209
1562,4051
1563,3944
1564,3990
1565,4010
1566,4006
1567,3812
1568,3844
1569,3734
1570,3692
1571,3883
1572,3682
1573,3541
1574,3555
1575,3566
1576,3568
1577,3566
1578,3331
1579,3341
1580,3164
1581,3262
1582,3119
1583,3239
1584,3117
1585,2948
1586,2929
1587,2923
1588,2796
1589,2863
1590,2786
1591,2821
1592,2839
1593,2745
1594,2794
1595,2797
1596,2762
1597,2731
1598,2674
1599,2701
1600,2511
1601,2622
1602,2511
1603,2552
1604,2523
1605,2505
1606,2476
1607,2614
1608,2344
1609,2394
1610,2363
1611,2443
1612,2313
1613,2366
1614,2381
1615,2325
1616,2324
1617,2263
1618,2282
1619,2371
1620,2253
1621,2332
1622,2294
1623,2334
1624,2360
1625,2375
1626,2256
1627,2254
1628,2205
1629,2254
1630,2274
1631,2351
1632,2211
1633,2230
1634,2301
1635,2260
1636,2310
1637,2394
1638,2359
1639,2266
1640,2292
1641,2328
1642,2357
1643,2538
1644,2410
1645,2353
1646,2436
1647,2521
1648,2489
1649,2565
1650,2568
1651,2505
1652,2516
1653,2560
1654,2578
1655,2751
1656,2632
1657,2721
1658,2768
1659,2803
1660,2925
1661,3046
1662,2993
1663,3042
1664,3049
1665,3223
1666,3199
1667,3502
1668,3217
1669,3267
1670,3354
1671,3401
1672,3360
1673,3461
1674,3506
1675,3575
1676,3631
1677,3609
1678,3616
1679,3823
1680,3669
1681,3711
1682,3754
1683,3862
1684,3966
1685,3963
1686,3894
1687,3979
1688,3988
1689,4017
1690,3962
1691,4127
1692,3919
1693,3954
1694,4063
1695,4027
1696,4232
1697,4162
1698,4107
1699,4187
1700,4328
1701,4468
1702,4535
1703,4772
1704,4982
1705,4765
1706,4600
1707,5008
1708,4411
1709,4394
1710,4407
1711,4124
1712,3928
1713,3997
1714,4163
1715,4195
1716,3937
1717,3984
1718,3883
1719,4054
1720,3962
1721,3997
1722,3829
1723,3979
1724,3830
1725,3985
1726,3920
1727,4238
1728,4085
1729,3948
1730,3990
1731,3920
1732,4002
1733,4003
1734,3797
1735,3960
1736,3975
1737,3971
1738,3857
1739,4124
1740,3833
1741,3918
1742,3753
1743,3923
1744,3724
1745,3927
1746,3825
1747,3791
1748,3559
1749,3714
1750,3575
1751,3824
1752,3640
1753,3646
1754,3538
1755,3630
1756,3628
1757,3679
1758,3537
1759,3669
1760,3587
1761,3511
1762,3640
1763,3782
1764,3498
1765,3480
1766,3323
1767,3527
1768,3529
1769,3528
1770,3429
1771,3392
1772,3455
1773,3454
1774,3253
1775,3536
1776,3475
1777,3482
1778,3417
1779,3510
1780,3394
1781,3552
1782,3582
1783,3511
1784,3488
1785,3613
1786,3478
1787,3643
1788,3499
1789,3503
1790,3507
1791,3456
1792,3604
1793,3661
1794,3639
1795,3697
1796,3640
1797,3711
1798,3667
1799,3712
1800,3771
1801,3753
1802,3746
1803,3714
1804,3746
1805,3735
1806,3507
1807,3839
1808,3877
1809,3847
1810,4043
1811,3934
1812,3770
1813,3867
1814,3876
1815,3827
1816,3827
1817,3743
1818,3874
1819,3756
1820,3804
1821,3909
1822,3917
1823,3861
1824,3865
1825,3763
1826,3841
1827,3875
1828,3839
1829,3816
1830,3846
1831,3992
1832,4081
1833,4007
1834,3993
1835,4076
1836,3969
1837,3964
1838,3885
1839,3984
1840,3857
1841,4082
1842,4088
1843,3979
1844,4016
1845,4044
1846,4020
1847,4070
1848,3985
1849,3942
1850,3949
1851,3902
1852,3867
1853,3891
1854,3895
1855,3855
1856,3855
1857,3895
1858,3847
1859,3832
1860,3716
1861,3601
1862,3573
1863,3606
1864,3464
1865,3472
1866,3401
1867,3357
1868,3343
1869,3233
1870,3283
1871,3341
1872,3153
1873,3063
1874,2985
1875,2960
1876,2822
1877,2985
1878,2856
1879,2819
1880,2757
1881,2756
1882,2680
1883,2841
1884,2651
1885,2639
1886,2611
1887,2536
1888,2543
1889,2573
1890,2536
1891,2432
1892,2472
1893,2426
1894,2303
1895,2537
1896,2320
1897,2367
1898,2328
1899,2248
1900,2280
1901,2289
1902,2322
1903,2321
1904,2267
1905,2390
1906,2151
1907,2386
1908,2189
1909,2147
1910,2257
1911,2209
1912,2224
1913,2212
1914,2182
1915,2215
1916,2197
1917,2168
1918,2186
1919,2378
1920,2083
1921,2214
1922,2207
1923,2197
1924,2262
1925,2310
1926,2173
1927,2205
1928,2271
1929,2242
1930,2303
1931,2398
1932,2327
1933,2266
1934,2348
1935,2373
1936,2425
1937,2402
1938,2439
1939,2397
1940,2361
1941,2581
1942,2526
1943,2833
1944,2614
1945,2560
1946,2692
1947,2622
1948,2666
1949,2807
1950,2675
1951,2873
1952,2829
1953,3051
1954,2911
1955,3083
1956,3030
1957,3040
1958,3039
1959,3104
1960,3151
1961,3258
1962,3363
1963,3228
1964,3315
1965,3490
1966,3448
1967,3595
1968,3537
1969,3483
1970,3622
1971,3699
1972,3763
1973,4045
1974,3728
1975,3908
1976,3846
1977,3882
1978,3746
1979,4066
1980,3702
1981,3691
1982,3659
1983,3711
1984,3784
1985,3780
1986,3772
1987,3776
1988,3667
1989,3870
1990,3759
1991,3957
1992,3716
1993,3749
1994,3729
1995,3787
1996,3868
1997,3985
1998,3850
1999,4014
2000,3814
2001,3906
2002,3919
2003,3926
2004,3865
2005,3802
2006,3862
2007,3840
2008,3829
2009,3845
2010,3827
2011,3929
2012,3884
2013,4011
2014,3735
2015,3997
2016,3832
2017,3811
2018,3930
2019,3875
2020,3956
2021,3812
2022,3894
2023,3943
2024,3895
2025,3855
2026,3971
2027,3983
2028,3765
2029,3760
2030,3611
2031,3596
2032,3702
2033,3726
2034,3591
2035,3690
2036,3611
2037,3566
2038,3549
2039,3751
2040,3460
2041,3495
2042,3627
2043,3538
2044,3479
2045,3643
2046,3622
2047,3569
2048,3711
2049,3520
2050,3590
2051,3659
2052,3453
2053,3384
2054,3330
2055,3396
2056,3351
2057,3459
2058,3411
2059,3232
2060,3285
2061,3441
2062,3304
2063,3489
2064,3238
2065,3282
2066,3422
2067,3223
2068,3296
2069,3383
2070,3336
2071,3453
2072,3376
2073,3381
2074,3376
2075,3446
2076,3428
2077,3330
2078,3427
2079,3469
2080,3444
2081,3557
2082,3512
2083,3388
2084,3508
2085,3490
2086,3586
2087,3734
2088,3508
2089,3408
2090,3438
2091,3490
2092,3557
2093,3583
2094,3568
2095,3733
2096,3753
2097,3755
2098,3758
2099,3927
2100,3803
2101,3765
2102,3853
2103,3938
2104,3981
2105,4015
2106,3876
2107,3907
2108,4020
2109,4022
2110,4056
2111,4015
2112,4033
2113,4043
2114,3926
2115,4109
2116,4235
2117,3949
2118,4007
2119,3958
2120,4085
2121,4110
2122,4294
2123,4168
2124,4149
2125,4040
2126,4077
2127,4036
2128,4279
2129,4276
2130,4188
2131,4186
2132,4080
2133,3996
2134,4207
2135,4241
2136,4131
2137,3997
2138,4046
2139,3807
2140,3942
2141,3966
2142,3883
2143,3845
2144,3870
2145,3792
2146,3682
2147,3850
2148,3677
2149,3553
2150,3546
2151,3395
2152,3560
2153,3535
2154,3306
2155,3338
2156,3294
2157,3301
2158,3239
2159,3306
2160,3043
2161,2876
2162,3056
2163,2806
2164,2835
2165,2837
2166,2833
2167,2816
2168,2853
2169,2769
2170,2772
2171,2694
2172,2603
2173,2592
2174,2478
2175,2464
2176,2400
2177,2523
2178,2463
2179,2389
2180,2435
2181,2406
2182,2424
2183,2392
2184,2302
2185,2331
2186,2361
2187,2235
2188,2213
2189,2307
2190,2328
2191,2303
2192,2170
2193,2190
2194,2298
2195,2324
2196,2148
2197,2198
2198,2171
2199,2225
2200,2207
2201,2286
2202,2208
2203,2203
2204,2169
2205,2157
2206,2199
2207,2347
2208,2162
2209,2110
2210,2185
2211,2157
2212,2255
2213,2219
2214,2084
2215,2250
2216,2142
2217,2206
2218,2191
2219,2296
2220,2257
2221,2216
2222,2271
2223,2327
2224,2318
2225,2332
2226,2383
2227,2391
2228,2461
2229,2421
2230,2520
2231,2625
2232,2281
2233,2344
2234,2570
2235,2617
2236,2687
2237,2660
2238,2740
2239,2819
2240,2810
2241,2851
2242,2841
2243,3021
2244,2911
2245,2997
2246,2994
2247,3018
2248,3209
2249,3185
2250,3170
2251,3324
2252,3324
2253,3507
2254,3466
2255,3659
2256,3492
2257,3712
2258,3001
2259,3577
2260,3714
2261,3812
2262,3742
2263,3753
2264,3757
2265,3715
2266,3657
2267,3928
2268,3616
2269,3582
2270,3760
2271,3608
2272,3701
2273,3770
2274,3782
2275,3687
2276,3718
2277,3729
2278,3809
2279,3953
2280,3680
2281,3688
2282,3623
2283,3759
2284,3717
2285,3849
2286,3786
2287,3730
2288,3649
2289,3753
2290,3758
2291,3821
2292,3643
2293,3706
2294,3641
2295,3735
2296,3722
2297,3808
2298,3729
2299,3594
2300,3655
2301,3709
2302,3716
2303,3890
2304,3762
2305,3686
2306,3720
2307,3757
2308,3738
2309,3857
2310,3820
2311,3785
2312,3914
2313,3864
2314,3795
2315,3924
2316,3653
2317,3739
2318,3651
2319,3696
2320,3620
2321,3628
2322,3701
2323,3574
2324,3574
2325,3619
2326,3560
2327,3666
2328,3524
2329,3432
2330,3482
2331,3449
2332,3410
2333,3517
2334,3626
2335,3390
2336,3450
2337,3503
2338,3572
2339,3620
2340,3371
2341,3325
2342,3227
2343,3238
2344,3315
2345,3407
2346,3360
2347,3144
2348,3262
2349,3305
2350,3350
2351,3485
2352,3200
2353,3355
2354,3237
2355,3252
2356,3181
2357,3195
2358,3208
2359,3266
2360,3376
2361,3264
2362,3276
2363,3435
2364,3304
2365,3400
2366,3241
2367,3363
2368,3361
2369,3374
2370,3322
2371,3323
2372,3276
2373,3334
2374,3387
2375,3473
2376,3391
2377,3383
2378,3459
2379,3515
2380,3479
2381,3568
2382,3621
2383,3492
2384,3623
2385,3645
2386,3636
2387,3793
2388,3743
2389,3627
2390,3643
2391,3648
2392,3729
2393,3795
2394,3754
2395,3724
2396,3662
2397,3517
2398,3837
2399,3811
2400,3833
2401,3769
2402,3737
2403,3680
2404,3871
2405,3821
2406,3814
2407,3929
2408,3853
2409,4023
2410,4053
2411,4142
2412,4078
2413,3966
2414,3972
2415,4027
2416,3938
2417,4028
2418,3882
2419,3995
2420,3994
2421,3988
2422,3875
2423,3923
2424,4051
2425,3941
2426,4013
2427,3937
2428,3964
2429,3964
2430,3959
2431,3800
2432,3597
2433,3762
2434,3796
2435,3813
2436,3688
2437,3549
2438,3458
2439,3546
2440,3421
2441,3469
2442,3387
2443,3181
2444,3178
2445,3294
2446,3144
2447,3353
2448,3020
2449,3042
2450,2987
2451,2956
2452,2876
2453,2876
2454,2852
2455,2905
2456,2676
2457,2695
2458,2749
2459,2829
2460,2681
2461,2516
2462,2479
2463,2442
2464,2500
2465,2552
2466,2453
2467,2427
2468,2498
2469,2373
2470,2377
2471,2429
2472,2352
2473,2268
2474,2254
2475,2324
2476,2231
2477,2321
2478,2202
2479,2191
2480,2281
2481,2199
2482,2257
2483,2236
2484,2103
2485,2189
2486,2227
2487,2242
2488,2282
2489,2207
2490,2134
2491,2123
2492,2142
2493,2179
2494,2140
2495,2276
2496,2059
2497,2087
2498,2095
2499,2120
